name,time,Tag,Val
TagDataAV,1.78741E+18,A.re_zhi,7893.426
TagDataAV,1.78741E+18,A.re_zhi,7893.426
TagDataAV,1.78741E+18,A.re_zhi,7893.426
TagDataAV,1.78741E+18,A.re_zhi,7893.426
TagDataAV,1.78741E+18,A.re_zhi,7893.426
TagDataAV,1.78741E+18,A.re_zhi,7893.426
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7935.799
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7941.852
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7941.852
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7953.9585
TagDataAV,1.78741E+18,A.re_zhi,7911.586
TagDataAV,1.78741E+18,A.re_zhi,7899.479
TagDataAV,1.78741E+18,A.re_zhi,7899.479
TagDataAV,1.78741E+18,A.re_zhi,7899.479
TagDataAV,1.78741E+18,A.re_zhi,7899.479
TagDataAV,1.78741E+18,A.re_zhi,7905.532
TagDataAV,1.78741E+18,A.re_zhi,7905.532
TagDataAV,1.78741E+18,A.re_zhi,7905.532
TagDataAV,1.78741E+18,A.re_zhi,7905.532
